,period,홍대,연남,이태원,종로,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
1261,2019-06-15,16431.621780340356,10270.020967773764,10572.654900253856,13096.80166800682,6520.616324976845,7950.903213474273,2811.549695709042,3032.1994203044555,9076.20365144956,2289.612993008154,3036.499779626541,1342.657797840612,3324.9566848535014,8593.206873627674,6448.387405157706,15789.901959525534
1262,2019-06-16,12529.503445276063,8235.63735366171,8644.387047169454,10655.23529242905,4905.3116199651895,7612.434467593945,2493.397198121103,2561.704147899809,6684.7746596920415,2086.1609032536153,3063.546395926797,1175.2155197172974,3011.9096450712423,6479.85094239116,4673.601268941652,10738.635552370668
1263,2019-06-17,11488.656858555281,6570.95415012642,7757.859615154286,10060.161342086516,5396.155845210706,5488.752851982542,2177.3183744639737,2511.7395324206154,6742.977949136177,1656.534860062069,2174.129367346646,1207.4561462003217,2805.9834117127957,5156.547062989637,4625.8570569893245,12991.65329677913
1264,2019-06-18,12472.486184161915,6672.155117834556,8545.423215188172,9926.193413736226,5733.806072535871,5067.732419648545,2231.2069803998475,2929.149126282033,6636.968633996111,1647.2393543352648,2058.6615674868594,1282.3371384983905,3005.669510722977,5421.620130743307,4578.116768143977,13628.802855316262
1265,2019-06-19,13577.599077921339,7113.111149787992,7593.259199752278,11121.531744114094,6506.026303763755,5415.48787863769,2192.8636391232276,2942.680890121831,7118.164110739235,1856.889898856822,2246.946584925595,1285.4570990697198,3113.830639515783,6438.432712929276,4733.797422449993,14564.686369003135
1266,2019-06-20,13849.215310668878,7767.831377421412,8440.201098974932,10862.938660860558,6140.2383533586435,5737.444679834276,2413.6005654271726,2890.635054702639,7786.432562056184,1946.7391994701786,2528.855398247826,1399.8588843287364,3264.634186243143,6411.512214079948,5574.487863509007,15687.541122526462
1267,2019-06-21,16678.35390549307,9167.115877032753,10417.423060946077,12019.852142289976,6758.222267319941,6541.305942058796,2705.8439147460062,3326.780229099812,8706.213691317671,2284.4483395102125,2698.4164307081246,1477.8598371981348,3578.721548394395,7777.274054632737,6568.779712174389,18787.65769986068
1268,2019-06-22,19850.646762918215,12026.610927533278,13948.942692634648,15360.777001982186,7644.033260579657,10110.700940753999,3356.6567768602085,3295.552727848297,10585.265136699183,2852.4622852161183,3583.6721436273656,1371.7784637523064,3567.2816020668574,10305.843010171504,7937.751816116598,19492.70104356864
1269,2019-06-23,15752.584977953225,9917.876289999951,9974.687152042394,12286.753830357426,5970.3709203498265,7963.286167366449,2694.4448764373233,2637.690914242636,7861.264668369235,2345.3816745215286,3085.391690233525,1259.456781446587,3271.914642960401,8424.428263720944,5710.4509821311785,13921.26889158986
1270,2019-06-24,14838.222526221578,8210.852789704606,7882.874497763782,10546.189261215066,5988.086674784526,6007.806174687004,2373.1835502197428,3013.463839768701,7666.915067413425,1787.69485938778,2323.9251181654527,1253.2168603039283,3084.710612512441,5951.770767253632,5286.990814659178,15006.516131856335
1271,2019-06-25,14759.435450443669,8166.4471126147955,8381.859563740254,10746.626028076651,6337.201190101173,5803.488440086725,2435.363487345708,2995.768102356983,7647.165613178289,1984.9506707990236,2255.2692162474136,1211.6163521069159,3191.8332188019444,6395.979252780994,5204.997878767342,15869.284761972443
1272,2019-06-26,13328.795796790198,7541.6748997628765,7727.642658456002,10485.956772945992,5914.095474189935,5148.222624568322,2301.677127204855,3062.3870784319333,7451.775799767073,1771.1692740486037,2103.3921624329337,1333.2979161266237,3084.710612512441,6658.986360164853,5527.779351799524,15917.334472029173
1273,2019-06-27,13795.30478352237,7475.5827292106,8710.00478033647,10280.329576391605,5880.747379195912,5564.083325343807,2304.785955834496,2853.1623599392055,7273.0196640306385,1842.429739632077,2187.652030331555,1271.9370114491373,2901.666071674761,6585.466977418666,5574.487863509007,15407.61092400515
1274,2019-06-28,15935.043237103868,8538.212903521317,10272.634262194035,10700.93066025285,6516.447047591909,5958.274359118299,2465.4166189432863,2957.254030777589,8423.52380454612,1919.8864835588445,2360.3343721201454,1393.6185754688452,3308.3151266810005,7421.078181461131,5864.0563128445265,17923.84224926837
1275,2019-06-29,18557.890161098654,11033.170994269474,12917.607611613728,12955.563220781176,6692.5671718610365,8000.435029042978,2878.911013884409,3094.655956499409,9480.491457774686,2166.7146981401684,2866.9374568358053,1433.1389807125602,3453.9188614290883,9852.31744846656,7166.602369393407,18434.6126177686
1276,2019-06-30,14744.92224066783,9710.305566859204,9787.18367838186,11170.341369753576,5501.411726923945,7673.31648704662,2675.790783148428,2575.2359117396063,7373.832777699535,1807.3174956867413,2674.4911237361603,1215.7761702962775,3116.95160662276,7602.279559604636,5905.570630911866,13395.882048366015
