사용일자,강남,반포,삼청,서촌,성수,신사,신촌,연남,을지로,이태원,장충,종로,청담,한남,혜화,홍대
20190816,111275115461,22031242841435314738177671764131593218,2401425613,2446624715,305193328388308781,358363858435363390971747720148,4798349672187951944210361267,539748748422195281221826331348513129,546595379924036246701392514024119181276820313523289756926011,626163271611722620,157151606714714141674353402841014091406743231004910544,3665734840288442925412227156191750617750,19711220172104322873,1024410532470645185729,4273044249,8422195281221826331348513129
20190817,8177485991,241224331288512749828184011688918222,1838720676,1797019247,155541731969256971,277122941327673299371455216474,41572427651600816600541512,4194394314683138728833810078023452960,368233552713218136879185942467197266184871859136404068,594366121898625241,119711230310422982229492609278628252703281971725810,319613111924204244267392113621597915856,10510110671250113155,76457676315730275949,3919342241,14683138728833810078023452960
20190818,5138751135,1306514223558158009768969321472339,1329414298,1410714983,111841229652215284,1728717801178481823185229524,31851310111217612690406362,328933407176671782189422981245610676,28509274611126911134469045644537456450125191230516711785,487848021690914254,9472101418420814221281852201819951896184849035520,20849192541250412502453666591095010156,7658836763196547,58886513246624876331,3153933272,7176671782189422981245610676
20190819,113218115031,15862163811831918241332533122302725018,2634827442,2434624914,342473687092439226,361853894935283383391690718761,1019135845794480101844819476,583154071187711306183420707410578950,640665715523655241267962718914662144121314113807103344734932,142711492055355363,45704296965710531431346774484435615901163841582315311,1683516098364113442928681288161279815626,22466251602529127085,1062111098505548064437,3869739526,1187711306183420707410578950
20190820,116800117678,23296256501613616609184821848734153408,2773029254,2424224040,34921377401007610078,374624006136216393261820720311,473874901419505204549871229,571451977822782640194522241232312204,5781658172277742766315069149961327413938347033614064696765,632361771443215570,164051694116217157374811443446074501435347381007710826,3636534329293112925113056157291704216509,23095259422599928300,1102111296501747834128,4257943551,7822782640194522241232312204
20190821,117866118577,33443350191491887416307166792374925982,2842029082,2741427532,3526837954992810119,374624030436801396171851220418,4826150069198462084110241336,58585339123271273379227846812050242110,590335841528968280661511514825139901419510348713602463646723,146671578162656191,102851085642914625456143411648117036161431571346984388,3644834739298432950913451156571756217033,25888282792284126147,1079411397499947605542,4371744610,123271273379227846812050242110
20190822,116840118863,16199167471864618449372537542304325368,2844829793,2692927363,10087100623490838167,185662108736258395133686039937,1078138919361205624777949436,587552352030242012718127448148787991,646967713686038127101353613999150891505927837279535849959107,638362591517416969,48404425445043714430480499571056716142155091633416808,1804417429133321602029088291363684534313,22971260132602828482,5104485148341116111480,4336044839,2030242012718127448148787991
20190823,122469128021,38743862198271968716417167732470827529,3341533632,2831828471,35884391071018610299,393254263939616438541969022824,1073144550432524662023820930,612154431393114160220428728645899878,6616685262197614612913329164157071556214063151613545736901,178282456570177387,104381089245074820464546454760440416992174131682616316,1855218568386553633130409306091334417055,25943282632315926579,1174512066521850525829,4528846870,1393114160220428728645899878
20190824,8759392034,188621999190469068143341424027612677,2317725097,3108725981,193142165885558776,296623147231466342091634718824,44480462511685717388560534,4586430094869108589254531571576214873,4012038643156461571610338110827937852630211882149144004820,680778692018227491,1300613245115201077432352791304130392984304475746107,355383446727355276838447127931752717668,14157149911366214710,89508908378835623849,4444746979,94869108589254531571576214873
20190825,5409253091,13097143395797614910193971022092389,1423615443,1534516863,109971191056966132,18042187001928420001921310312,32980322471219012989455463,357733747689177035204724411331411255,307322951511822115995066483349534940136371306716921981,550854971763314838,9737103248604830922381870206420941868200942894994,21260192721324713098513574911158310832,8236881672767534,62206765271326184928,3292935117,7689177035204724411331411255
20190826,110533112173,23362255631664716843185721861334323492,2706128464,2708027853,350283795393049308,366833970735195380871681418731,4566047051205632172610861281,602953957592680513189320841248512379,578975819527439272921522415250131171378010340553549964706680,590556651410614613,16362166001603715564473344084529433942154686964810594,3505932870292022953112846155671654116313,22916257092556827601,1107811498506249074546,4007341372,7592680513189320841248512379
20190827,112207113664,23825261001658016857187691891836673693,2769829373,2628026116,354543858098749936,377804050336408391831852520536,4677648467199792113510371313,596653247896484351189922991279912619,598156019827594279091580915717132441392520351403623766196862,628061911422615351,167951715716121157874746446346014533444947671018410751,3589533108303123045713041157181656316584,23093261142646528718,1121311569521650363942,4094941984,7896484351189922991279912619
20190828,113642115246,24323266931673117187190931887137363804,2956230526,2990829944,35506389431014010109,378334103336185395301834620924,4765049956211032224210821398,620154788152786798210123921325012942,606276028229076286741557015637138171433230358803699368006865,649763431509716180,168161720216369158964831442245184361452848631026610879,3597433282302523022913643158871696016896,23902268652631128889,1131611647525948406751,4630447818,8152786798210123921325012942
20190829,108523109602,22555248751622916628185761869537083525,2613927626,2657427100,345373804894309535,359273900235747387861814520628,4650448412196932071910911409,581353137688582915188623581291112609,582165950827398273941484714784131241376220341583536661866397,621261721447216417,16126167171585815343481943594290421444534832996210672,3312531072283312870312879151621564815355,22865262002614328980,1090511280516348286427,4148742762,7688582915188623581291112609
20190830,116612122343,25185279991699417225200361982839604114,3025431521,2936429417,37284405891047010440,391604269239122437201980723399,5314355657238032554711211576,6378580287935100223231327471455114633,618906173629373298981624416130140411509510355713716168297131,728075071835725906,173861799316575161994953455445654451457248871082511491,3659434282304403082813502170271813218027,23565270692601228882,1207612221542851526232,4416745352,87935100223231327471455114633
20190831,8583691245,295630791450614350949594351870620054,2369626079,2914529075,17437193911007710305,317633373533183361041815021065,45438474401920120143658642,4815450416138150019704011044425323171,4219140265156311505711002116398075878810222232273845725103,729477012060127245,1370514042117591112033442973298130473087312384507011,347343294627935282328497127921740317401,15323163921433515424,90149430403338533140,4217446056,16138150019704011044425323171
20190901,5362452659,106041028058816283134721461123862619,1495215837,1577816528,590061861156412734,96991083820173203971958720452,44046913004141553423133304,345534621998251377925762531349911477,186121901343413401483647544977498511697116233117929335,176501436854425144,50655822201520782228218723422091880685671001010588,11364101015007701412684127352115519064,7798810789179505,55322864270463536955,3122733383,1998251377925762531349911477
20190902,106265107885,23815262371692717286188581880934593442,2800428928,3115028650,348133786397359727,365373975134348373361701618909,4947450798237882558912241633,653359057411877563215323161265712103,572035753627269270311541915468132121372710380143884965506869,600256741333713866,16725171231635315847484044364483448644804826990310776,3549632716291742941512545146161610115916,23521264832579827917,1097911366527450196340,3968140158,7411877563215323161265712103
20190903,107821109243,35073424173541756219059190612423426356,2813229724,2692427251,358503861799049802,382954146735559380941852020656,5070251671245812643812691641,651359611218411835762927975419992354,595265942227550276191577815893131811389130389753947868216836,626660621344514278,173191769416674162065069460645104512461349191042711127,3524232661298592976912596151511587915718,23839268202690629072,1126211540537451036855,4328943729,1218411835762927975419992354
20190904,107377108389,23445255701684817209187361846934183392,2708127933,2763727457,356183830293399379,366413961533878367881796620296,5079152145238302574813261669,622356517346077670201923211154311373,580755832528030277811495114818134001385240385243879563276482,593559291291413937,16534171061608615747514244444451427543985008996710819,3269630630283352817512415144211526315085,23531267302649028581,1089311326509748537537,4266143449,7346077670201923211154311373
20190905,105047106741,37163764231832533316635169741822118146,2737928559,2768127193,350393817892289215,365443974033616368051790620413,4933651175229102449712291544,617455921123211680718477680519792317,576535906627180269731478914660130491352640391533960962006521,560055801276215231,164091689416031157664923450645064335444349541029410901,3284831204282482815312600146941560315061,23338266642622728646,1084611107505047987336,4187442612,1123211680718477680519792317
20190906,117383121833,25133277183632354019425198711707517375,2998730442,2928529146,362263935298979884,385374266840284440061989123017,5460156782241152518011521585,632758801285313658846699690421972772,387493934530140121434962082614952894628773154701553266686885,166632262165616879,169331650717410177621047611093462450814681458650004674,1321016069360113441030233300541717617326,26453292572406627561,1152611734604251905067,4676447295,1285313658846699690421972772
20190907,6104163351,177816981324914382724069911065910430,1191912629,1154811571,119511277643214322,240002522020604223821168913243,31965323271189511928400391,3045273181337817527025860412741634,273832820091149216772277004882498810160151598229043117,341236011143914591,9919102008452824825812142229322972306253963245134,213122126918324180936066774097989787,11203122291144412005,59466098250424603833,2539026619,81337817527025860412741634
20190908,5582055292,138871489660556366104971009122032280,1399115342,1518615624,112131211047714961,19018195261972420336978111006,35172353221257613534408368,357734687350475315206723361261310865,31186302871159811149523751464740466920136301343419632211,499251001541314201,10264105438684829722691943208221091978204746035357,21644197721324713577484870571071910045,8150880367237069,62316488240522745719,3246234496,7350475315206723361261310865
20190909,107598109658,24542269801707317516189391901137443578,2656328226,2776727450,352233853595189387,379354132535271377941729019490,4990851632231212509012121604,643559157161874949201422161202311342,5724357629270532702715161153751300513745380193875866776947,590755271310013687,16903172651642315908506644264596439044514952979010913,3533732925292652955112502146131546815280,22973262742605728662,1115511509554152436145,3954540150,7161874949201422161202311342
20190910,108947110152,36323663243772626616987174141879118901,2733427618,2618725372,358673880895479619,387174142635761377251910821022,5138152448228602399311761430,628257831094110538699717292218012146,577785719927662264251482614399133401349840386543858863626499,593056351271513901,168771735916407160124983447645684488433748971053011008,3326031477296182888712501143561545014986,23126263832622528518,1105611604522749506641,4386943426,1094110538699717292218012146
20190911,105245109900,24692272641614516128190011843636613504,2313424122,2795526702,327363543591938929,377824023234757378691815820666,5399753462249262415612471572,667157697805088005231826891266912295,544125500724746254581370613939123471280930355153543758956205,668765271467121194,1707116702162331534347774111436242034244438490798170,3382632022291222885811044137881443515036,21211239742382225953,1151711305522748129948,4619744201,7805088005231826891266912295
20190912,3951538711,1175109610743106894644412275116496,1109911511,1436514878,7728775731502898,1429914580142601432660936785,255322236598538567330322,3004241586658510556485703113661565,18936190155869593840074258303027821010270986915041784,333434941346315409,763173366259529417431499147515081503150229572330,155221551612894124103850596494758744,5337548345134205,50294704226219461971,2167321118,86658510556485703113661565
20190913,2242124964,80718983328032885716562212131165,1707218212,2448030402,5655630236413801,644967588030947225983242,167141743881558592278294,2527259347129567041138187280608154,1940317511619359153227302231042496150451590911021203,334135591580021720,587462495574551716171584126913451533160527532352,14978139468577797637236450101929443,4006423828012912,44444358200919836444,1881820127,47129567041138187280608154
20190914,4212545907,1377142775578318430945491062911898,1658118079,2121325752,4119458687219747,5504710215886184431083411835,41341310038114902530827766,279429901129611159187327106905982784,148117711520016454404037393843024418858085073060828484,181062240545575311,384534731784171314141473176217486266628173198011,13850132055304903413496135672333221613,4119463054655880,56302087223851785294,2698830515,1129611159187327106905982784
20190915,4219542650,1183913154522757068774935720622150,1359915417,1623718921,94541082249395339,1626816840161321735474868510,28689301921059413057425411,310033626936771013206225701210010735,27830264131047210152402438814354421820124791347815021569,470345111616113046,891095487724784819861805184619051757187540873654,21161190621142311414444369251113010263,6174666151365511,56216025221623107841,2788831538,6936771013206225701210010735
20190916,101698103739,23301256831639716710184111833833563368,2559526838,2692627048,335573596193599345,354613857733820367271641418447,4758649327221522459512541634,620458707027773614213323901125811019,5306253460254952530013176131921212912815364473709858886049,531852301263813384,1612216533158991547548164396457843764205474577109599,3542933444283732910911633138831530515117,22066247822504427042,1082811290520350416346,3856239846,7027773614213323901125811019
20190917,107669109671,17395177501940919132241652676937503678,2783529725,2691726848,10112100753570138554,187292118435596385623866642054,1173160023152248524999751868,636658972137249573208776101148611476,388253957310130161368214562145562685326912569385760165766709,132291416661606129,471646744491489810309111781669315995169021735250514527,1280115231295013006236120339031594715800,23890269152713229448,6845545151331142711838,4354744265,2137249573208776101148611476
20190918,109832111467,24711272773760374919648192631737917735,2861230174,2960529912,10423104003633439548,189602138335846387523859741577,1240162023915259805056251958,648159012223263575244800681183011991,399824061820136401427215005151452856328136583915870765026553,139571519063606388,166271622117331176451011210903466850564633457751854699,1297515324301833048337491348731721917061,27248295652407527370,6735539650941147611823,4503446209,2223263575244800681183011991
20190919,110222112499,41024174245392699817260177321971419435,2879530902,2996030308,36405400611027110279,368093985638635421781872921184,2366525467518965365812281693,651758261207712587773528380322002578,404014088020133351436215018150732868528580592546001365956899,643565131431416153,168181629817286177015178478445984471472151501002711018,1282715513309903111137763349301715216680,23671268672692929828,1154911784502853895026,4569546429,1207712587773528380322002578
20190920,120247127010,25788285751712017509204022046240084034,3108132442,3171031439,37759414621058910527,410474508040180452082043224063,5943763486251832604312981650,6576586088524103921266732911418115376,632686289230373307721605416373145901549510398224064467987051,727479121788025373,178401802417481168875116468447744746462950111049611183,3984037631315493210113634169931825618952,24109275602669229586,1204512208554152687341,4985651291,88524103921266732911418115376
20190921,94457101968,200232190098349725161501568833123442,2520627327,3218027980,196382191890909505,343673658135386381261830921131,55583589081985321083599648,47884492101092117353287536041672016121,4430542091176601682311527123588676942310244352478244545092,754488252131328775,1381614343120581140634773149320932363184335280596498,398503786130344305279133140781837718289,15200160661600117164,94179417381136273230,5016054019,101092117353287536041672016121
20190922,5309852280,1880200598439579575159511225113190,1213112955,1359314111,416442871037711225,8927995918945191621864519218,40036212420134283590034821,321129711210110426200521757162769313,15121886135211340350457843115057482310845107783049029118,162291298844364298,474255861753192119731917218319008052769988499471,1057792824883692712780128132013518571,7918802381668626,69402332218754195828,3094832593,1210110426200521757162769313
20190923,107200108728,24004264581704617358190641872935373574,2852329792,2845729352,353923828498429788,373954062035622384961752219691,4878250513233792548412751593,649959217421177421205323371256811452,581025847828080276571507715120133341399530389383957765426710,594556081382414327,16930171431612715702502545354696470244855002998410874,3630633784293342937612593151201614215814,23906268162702829024,1130911655534550786655,4084141438,7421177421205323371256811452
20190924,109484111336,24588269481736417709197581961837263724,2973731602,2802428115,36316394731068410780,401374348136034389901843720962,5040651882237932581112521576,668959777510579301216524211231211748,5985860341284102802715178148641362614184398124006765986862,645563301400114798,173081769616625161085155457846264624455450671018010905,3672233814301533028112906153411690716577,24456274932730429846,1157111897557652007141,4507145691,7510579301216524211231211748
20190925,110207112092,24880274741737917568196001917537063729,2995631143,3109132131,36586399541092410926,389394198435889390281834720943,5036852125240612614112381699,662760707577680557219026481228712288,591755957928972290471502215007138121438410403474081266076732,678166141432415517,173211782916606159915338481146704598475951331074111345,3722634400303183031513018158041713616732,24283272772700729550,1162711930547751697546,4528446324,7577680557219026481228712288
20190926,110020111748,24402268771689617571195351919740234025,2929131027,3063231253,36047397591096611045,388814238836250395521834321070,5084753250234002531812381679,660159397630881935221625411218812546,598836095028788283941513115076137221423310408254135265846774,636364331451816455,174611783816565159325067464247504597475751601025510948,3865035556300043006612739155111708616816,23550268272639628919,1179712106539951166825,4533346137,7630881935221625411218812546
20190927,118564124394,25736286541721817549203612034640134073,3203932874,3350833379,36813405991087811081,413434474339103437881975323289,5409456797244492536311601657,674860448427698129245029681370314414,633446333730287306781576715471144611570950396614111465336865,748379221801825261,176801805917488166575184474147834933477152101054911244,3959837208313843182313386168111813218303,23931274342660429493,1234512514548753117239,4911649533,8427698129245029681370314414
20190928,97070102883,20207221071064110238161411550638124120,2690328926,3157931371,19997217931129611990,343743674435722389731711119949,49494515161936820204598571,5142490495131110189268334501626015831,4338241626171551682210881111028530964410256262711343934924,792288662203830113,1434314412124581169035723164319833833128321288717102,380823664429581304659064141071868618857,15077164161661617511,1003610154400037895842,4754051367,95131110189268334501626015831
20190929,5433954133,139761517661906231108101040626642888,1733018355,1987721232,121601325284099033,199372040920390209241060111932,34988335061294513897404437,360135017441472956215423351339911615,32152309151260012130509350515571531810151691504320842186,608954951833415491,10529110078851860225272024216221072026223851645734,23621209611390114034547679511251311475,8741951384308723,68527382283326816449,3408835823,7441472956215423351339911615
20190930,103422105133,35723633191151866716810173062399026293,2770229156,2832329912,971798023524238319,171601952234641376743779040969,1190163422615250504800049580,659758921219211574208122957060973824,671870763856539475101330214099154761568527212271615705057589,133971406859015570,99231079943844964455044885078455316257158031676517152,1562215315124191487629361295643485532059,26260286562316826457,6642538651831133111703,4234642772,1219211574208122957060973824
20191001,104929106554,35023576243672678417051171851937618998,2933830830,2803928320,35628387151020410346,391054227035910390861853620812,4912250607231032571912141607,651358661226112015744287845121652494,583115840727679274601594616025133821411030388103931168736889,603959221372114705,17128174291659815992499446494757467145304966993010637,3455831728298623006312534147561564215550,24055273742683729204,1144911772554951597349,4604046529,1226112015744287845121652494
20191002,114390119505,24478269801671317320199922037936613538,2953629629,2991130604,363863908699669883,396534271637438408721939821864,5244854762242002563913001722,650758677789787710215427901227413454,599815956529797290441589315819145341475630400834031365566825,630865341466719458,169411760216612162515023465445834576461650931049711234,3367933162307842995013409156191660916511,23619271842699329884,1150711815551752688036,4888749251,7789787710215427901227413454
20191003,5894759646,243225311658917934726774351145411401,3753430168,8099559404,153541726870667363,241992574723398261141275114350,38902391111653617810592551,406837131394813087829198961223312837,5681746126184601458211779116169383920910216832148156655360,611461161723918615,12136126429932960731582835250424892939311868706946,533564311234449322938904142562431533416,106771163494109673,77657927319529733628,3969241223,1394813087829198961223312837
20191004,112622118112,24275267881584215980189501889436763896,3009931940,3535237068,32761358501039310423,398684275738254428871893522040,5378555360252942641013071733,6301568794996107421261231791541515081,606855939027533279551567716095135341434830378293898365977109,705174551834324477,168971750215696152544741434643414354443747581059311012,3793335924313843154013408173841953819523,21745244812356825731,1112811228526851076042,4966050744,94996107421261231791541515081
20191005,9866397938,44764688201462240913278124991608015665,2599228609,3061832330,17535189331041410740,345983621435264377481699219029,52526544801939020696690805,51504756171281622510293011744530673875,4323941288163741611010752112188424890720254072587845134911,786285512158329476,1372714180122301156534453149316931813114323081566770,361183557329157299529342139781913718769,14663158851548716286,97789803406439704850,4456747407,171281622510293011744530673875
20191006,5215751004,13259143585994614710360998325882903,1673517887,2208323053,623765761113812038,200192063519885205491022111243,36823355981307614244491517,363735097778476139235225161395411954,52154987101563915388204522185388537812659121083184030428,559852741749614615,87168417244520072176218419882215453251911042611035,57078042119721078913830137912339021108,8974952174247670,63606609269224916130,3201234030,7778476139235225161395411954
20191007,101962104023,32223194164071682018111180702258024899,2563826730,2620126429,344313742489168947,363653926032950361871734619565,4629647950216312353411601537,609655801173511483664806944918451997,4956150955262262610014849145071308513514368763757162876452,534150701245512604,15867162571580815394496244064494430543684907997410772,3178129805278262796912185139831472914383,22657255582581527884,1060210943516648956251,3961640297,1173511483664806944918451997
20191008,112807119972,25436281091722417627202582005138383831,3014732292,2993030371,36567397381095111065,399004338736967412301978722910,5281855545238502516712701645,672260257953490542230628011303513302,586315942829006295901645916700140931538630404484123970537279,671570891515820316,177311815917062165115095463847454690465349951072411511,3869737079319173218813219161881785617934,24218277322619829217,1177911877553553307035,4801248571,7953490542230628011303513302
20191009,5847958916,171811853876077757119301158624992677,3139930938,6551453838,158481729988709573,228012399722959241021269414300,38085381721518216092505477,455443558452786683242028651361212897,4301539092152991329510418105068055789730204452032546654853,638663121659915828,123861296510113979531562929249924622953316170616885,425093806630648296098211125242054620230,110991207192149631,81108187334331642826,3855040214,8452786683242028651361212897
20191010,106878108525,24885271241711217536192651900839693954,2872030406,2997930181,35669386941019510288,379654158735329380401900621702,4943650855226992460412521691,649858407472579511230026191240912821,573085702827875274211579215705132361412320389953965367467028,633061991358415148,168371748916122155795119466544424431465351541050011200,3589933251296053018112618150471632716289,23840270352672229200,1140611660535650386352,4438945059,7472579511230026191240912821
20191011,114590120906,39793911257082863917063174752021019752,3148233556,3215932866,37442408371094610742,398964364137621420582028723653,5188553615241002557911311560,644057811424015067867699831623123001,608636073229381300071638216789145201539610393784091468667146,697371811697022760,175031826017024166785338488846504688496653051093311429,3806236126310013152913245163231781018408,24181275412684329286,1196812158538651673624,4796448480,1424015067867699831623123001
20191012,9462797860,19810218801190411788162571583536623944,2499927625,2752228991,18613202861032510817,333763573133780363231727820485,55065553311934020107693854,4806445997513110321264335531652215701,4083639180162731598210852118998313911510251062539943704872,13496129983864848537,1384114234125171181834103055322333773120305583386795,350203380527984283278612130281753417374,15990172341598117040,99229970383135063832,4570648379,97513110321264335531652215701
20191013,5543055225,138621504662596380109211037325032774,1734418785,2055721637,126381358867707029,205252139420482207391106912417,44316427631387014414668697,358434807678976096221424381377711846,314572994112905122105070512455405094169001675519772141,1009889313139728547,10827113119265877023882182228223232207218656006297,23161203821389813800527274441223411045,9134969883278563,66387195280225643320,3775638527,7678976096221424381377711846
20191014,103131104642,24163264591723517691187771859435473448,2798529391,2726227921,3589638577982210046,367173998034203368811602418124,4571246616226562450712491598,639257907103073060199322901237812096,559585623426989270231527915364132631377930379953874767527103,564252721326113702,16598171111619515884502744104587446844774868978210800,3497032463289492886112446147051608515562,23619264342650128634,1102311312548752115449,3787338169,7103073060199322901237812096
20191015,106724108376,37603635242312657517236175631913719091,2926831452,2786227718,37083403231087610875,384394105334800374451858520847,4893650424229732487112891609,653759431254911891733267671621112347,5705857500274952704515741159181319313895392163987068576971,610559021321214022,170611762616641163404982456646664638462749121018510772,3531932752293922969412207143091621116124,23868270322684929088,1156111873559252326148,3439035232,1254911891733267671621112347
20191016,105763107204,24422267811682117259191061881235953560,2974531160,3052131113,36949401951045910536,371414035634080366881800220445,4922850566231072450813611739,654758107251376824224123961239212508,574005771028106280641573515821135691425810388953941169196990,614460371334814365,172111761316514161975076469645864513472251431034910858,3566732791290842920112695148571676316316,23814272532650428781,1143511611516849976737,4503344888,7251376824224123961239212508
20191017,106932108373,24437268391701517367190501865040233852,2945631275,3000930594,36178394751066410756,372444057534431373041830220984,4821650272226722426312211618,638559407562580203218626051237812668,5742358135276592771715744157351366614162387253938968867283,604961111436916059,168861728516483162295051477145814520470150441061311196,3664133588294152993312465149201672716557,23617268102649129004,1140411775547451715755,4280043841,7562580203218626051237812668
20191018,114284120482,25976286281690917211198811984738773916,3181933586,3238133715,37107407411145711669,399144344737178413251939622710,5056352574230332440012601667,665660318395895915280833591402914708,598445972129176296461611216345143211534130386204003869887218,693973741719923177,174621776716916164795054473446774656461849161053411068,3827336450308123111613659168071786118633,23579272872650929108,1189911995530751656836,4921050056,8395895915280833591402914708
20191019,8478490715,346738302003921938996398631557215321,2856031739,4010534906,19005204381115911789,334033571532931355441747020442,46810478642048321171771756,5009465516625158599609010949829033502,4235539871175291701011442122378709944820243352526148005182,750486422061327948,1395814314125341173635133140312333143212325483997009,389083752130759313019303137131876219062,15189163991632717450,96759658390137403427,4435147130,16625158599609010949829033502
20191020,5193051248,140951522361066340108181058924562550,1810719754,2162122431,120491306475627894,19212196651974219984971110629,33635328961422815140474459,379936197504174633226124891347112032,313382983012759123675473549254885369153271541319282342,538852551736714403,10425110029239886924242133233523012122218953046024,22843205481471814565510072631253911425,9118983486918835,65846770274526544327,3306034614,7504174633226124891347112032
20191021,103389104226,23899262521683117121186621865135283533,2895830162,2947330557,3552038225988310037,351663838833964368211720319169,4552447051221112403712191536,650658547128574052206423371241111978,573165742727316274681604115930136031391130377563857169066996,595057501336913824,166611693616213159184928455944724402434048821016910854,3463232183297512974412293142761639516354,23583266112645428850,1121711513547351426247,3892539532,7128574052206423371241111978
20191022,105510106831,24418266781716817546189281873135433443,2984031838,2852028487,36003391901084710939,383874206335071376001834820750,4748148619222612331711661608,649258197346776904213424141266312181,579275825227349274531626515997132361389510387933933668847158,609558331373714578,169921740816339160525036455646644497447248761040611008,3546433166293702955812447142301666516755,23903269732707829322,1128211662547252866468,4191042916,7346776904213424141266312181
20191023,105977107055,35513639244842677916935173411904018736,3054832255,3168932138,36428395661061510672,374034049634299369571819520660,4633847925222252385011721549,657059061294312719751017928321632561,160511608028596284455785258356138321434650387523914769297012,655063271427915417,168701743216389161365106469045134593449849721040410941,2984830038358353325012684150511659916372,24319276242643928966,1138411677538951735136,4453345389,1294312719751017928321632561
20191024,108078109731,24119263571699517415188951873839343950,3074833119,3159932425,37055405911078510889,380704151235376383881900621601,4873950429225252417312551619,658158867878984178237526741310913570,596946001628371282281567715790137391439610397014042068947159,646064201481116966,170671749416447158345052463545734545465250471044111130,3717834024295352991012709152451726116662,23844275202666929438,1165411947548452156139,4353444708,7878984178237526741310913570
20191025,119315124950,25914289031717217647202112001339054091,3539737009,4623045618,38324420321134711531,419314529141610463042069124229,5486656631254902629612701620,7121644794123108206279336641576616622,659756525030617306781664716707151711600040402954190870777418,732481212292534329,176691823817806173605089486147914775482151061038210981,4122639436320313258513957175281987520258,24136278502679229645,1220212686563156056632,5255952973,94123108206279336641576616622
20191026,95824101927,20393221231006710060158021549734563839,2982332417,3607933918,21388231441094911571,338703631236860399151757120665,53861550342161922393646736,52864724110449128023291438781804017704,4505542693181611743111858123998806955460266142781745595172,9137106663861957844,1453514752130611259136003218356636413215332282516630,391653825931144310299151137411977219243,15527165851665617978,95949539411040904041,4899051228,110449128023291438781804017704
20191027,6166460165,143811557264046528112071086122932612,2016921727,2310723922,137211477573997856,205272100323254236981003611145,38166369151443015768502472,376539028961586675241628561525013157,34744323631373413375622363465969563610166621643520292390,655256153066220585,10654112979595914224942221229123732144223648085521,24540220251557915734580781711374312094,9033944995339852,67126982314429074833,3505436794,8961586675241628561525013157
20191028,107451108038,24068265161707917391188461851833913439,2977331276,3010730909,35863387511037410603,380284100536637390011767919885,4935050477238212620512521597,666959907883181669204224221355512801,605216003828583280441626816037136821415420388513966567656982,579255971589516159,168911742516582162265043454946194573438449341019410948,3450131937300413001212924151021668315987,24184273272664728680,1144811777564955296935,4043541019,7883181669204224221355512801
20191029,110340112374,24286266361723617608190241874137613742,3039732107,2867829055,36023394411063410797,384584166736313390081874221006,5085552192236982574412621715,655858367726381090210424451287012292,600965979229213283181626116157137681452510404024057069017165,605460231501215998,173321780216487161344932444946554611452149871015410691,3531531992298402977413014151581681316151,24481281542681729007,1137111736564053756340,4453245163,7726381090210424451287012292
20191030,108857110457,24996271231699217425194341915136683596,3340034794,3423433962,36750397881106311313,379444074235725383651851921034,5135952184243252609912381694,670859737902884043219926581387212943,607616034529498287291628616342142881485820403474054468797178,644165061706519431,172261747816642161525133467347574763463049371012610825,3637533195310963054713402156471812417099,24108274812689029469,1138111705551551818434,4725348175,7902884043219926581387212943
20191031,108061110902,24675271111695317473191621893339583830,3127133081,3148432647,36425401651073010840,370984052335751389771844121406,5172953171237792550412561693,663658788065089737242229411338313302,596606059929195286721577215691139751475730420824265968847192,819882203373349835,171551755116526160945019462647654754460550081010610702,3644332863300482992612735155381699716604,23899271852668929776,1155711781540451706446,4602646710,8065089737242229411338313302
20191101,113878119625,25460279371642416815197931977239273819,3214134338,3304233595,37077409821114811204,393214273138577428171960223100,5635058504248252540812671685,6736594089501101342250831661452514896,617856161929431295911638916583146821525420414824263868417364,744074662545429155,173481787917112163814969455446714750450847471040010887,3694934381307883140113221167221820818204,24077274762614128740,1190111958550453327631,4922349645,89501101342250831661452514896
20191102,8713893527,192942122095039457153181488029103048,3106433970,4057335597,18255197531025110973,322483463434133369971759920335,50883519862053321592741707,49564590101374115032273036771670415978,4489242039177891678711171115408598929610266542791045395073,765685352380230990,1386514225120841161134003050316631913072315178236234,387623657929377301709288142671938819285,14552158041521616234,93709302375837264236,4717050573,101374115032273036771670415978
20191103,5501254284,207923521369815055600363021104210498,1880321042,2159223283,117181280676877861,19439203192106121427986011103,36380353811414715468460450,358234591366911988781517660321542482,328373131813241127955590579956085357182691913118932152,547551851843714852,10520110568991891922261988225821942077211450545629,23754210161441314658552180221325511393,9366989186578963,66446931265925856133,3436636235,1366911988781517660321542482
20191104,104892106831,23818263331696017490190861876234833388,2859930339,2945130195,35773385591062710691,353283837434258369211745719421,4853750011232862567912621626,666560547192775141211324411261111579,572195711327739273371611315891133801425610385113970569207042,576555401348413832,16792170451611615856496845694676449342964833962710577,3620133659292842985612410150131641915701,23644266992625128205,1133811481545352117355,4047241425,7192775141211324411261111579
20191105,106763108023,24361269501726717566194721907436513584,3034332352,2838028512,36413393151077210913,387204178935116376471822420591,4971750638229132500012101601,663158537247976181215423901248111709,5786657994275692720115868160451336013956399164042269347090,598258791316013857,16839173441651216075498645814732461045634924999910748,3620433538302283050712928150711680216293,24347271802692629242,1145011813553552937839,4496045672,7247976181215423901248111709
