period,홍대,연남,이태원,종로,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
2018-07-03,18600.39421,8989.495837,10418.47868,11453.86027,4266.484994,4761.252804,3804.349408,3407.972346,10286.98665,3415.313754,2902.306704,1327.057607,4087.293398,9348.05208,6840.705949,19718.32012
2018-07-04,18613.87184,9130.971721,11208.1158,13326.31268,5335.712346,5159.572828,3914.199173,3480.836515,10491.72865,3614.634991,2585.029934,1291.697408,3948.97012,7751.384285,8826.182546,18510.86146
2018-07-05,19541.71193,9309.62712,12234.22936,11895.2309,5195.024956,4763.318304,3941.143475,3563.070009,10539.53954,3686.927082,2805.56289,1336.417877,4121.615037,7599.173868,8161.937765,21534.7292
2018-07-06,23305.95477,13475.46456,15414.68187,13201.69144,4796.930005,5843.731533,4410.599029,3744.189823,12161.88696,4379.904748,3069.787724,1451.85952,4819.471561,9133.714318,8041.541534,21550.39249
2018-07-07,26408.78075,16996.91133,28700.03908,15861.34596,4668.747997,8109.818123,5869.745466,4145.984899,13584.68859,5908.378837,4233.830941,1447.699314,4682.186806,13707.30048,9816.327671,21668.42312
2018-07-08,19704.47153,17215.83898,14727.11887,12786.28078,3443.202138,6996.381005,4789.894066,3189.378303,10346.23015,4808.49699,3396.427133,1257.376678,4334.819927,9167.881432,7676.20612,15764.83679
2018-07-09,16252.27781,8200.525888,9666.334702,10268.9028,3945.509426,4116.306451,3311.058381,2860.447397,9262.236414,3045.587244,2101.310859,1262.576742,3870.96934,6229.271104,7605.629425,16442.72132
2018-07-10,18523.67829,9054.552649,10142.41671,11488.12886,4282.117334,4705.530516,3775.331431,3083.205413,10572.79717,3538.209872,2469.560844,1293.777123,4064.413505,7555.685177,8570.862821,18687.384
2018-07-11,20184.46571,9733.02475,11934.20873,12541.19065,4550.987958,5127.583698,3858.238014,3106.104967,10245.41703,3711.712195,2883.581429,1324.977504,4052.973559,9221.72693,7194.625123,20731.49279
2018-07-12,19673.37395,10459.0006,12355.07834,13846.6131,5543.097152,5145.126384,4350.492766,3164.397529,11315.89773,3661.108167,2727.54435,1480.979798,4122.655359,8344.697497,11269.36803,18992.37937
2018-07-13,23764.17157,13577.70088,14283.34619,13824.80546,5038.705225,5659.019975,4682.116854,3498.532253,13268.74107,3938.91995,3006.331854,1550.660727,4515.783823,10994.41995,10121.46693,24384.16153
2018-07-14,27924.43607,16249.24899,17553.37511,15802.15156,4308.170418,7227.530147,5916.379017,3738.984473,13844.51324,4964.442103,3582.632137,1516.340385,4605.226348,11656.07189,9800.760782,22502.99262
2018-07-15,20486.14394,12086.50696,12572.79877,12564.0403,3309.808533,6422.636135,4988.86807,3114.432914,10767.14677,3914.13266,2902.306704,1320.817686,3925.049905,9187.555316,7735.366573,16726.83229
2018-07-16,17988.73801,9529.587456,9340.263013,11601.32723,4109.124168,4578.604736,3599.156625,2945.803487,9829.696612,3166.420113,2407.14627,1196.015774,3706.645202,6998.614041,8430.749055,17678.3856
2018-07-17,19198.56522,8975.038175,10851.84601,11341.69998,4492.627873,4779.828239,3802.276856,3290.348911,9657.172029,3721.007701,2470.60085,1359.298234,3489.279023,7326.849684,7690.737308,17422.48026
2018-07-18,19033.72691,9216.685005,10046.56317,11853.68788,4610.389137,5206.008403,3792.949248,3284.102184,10630.9956,3288.284607,2459.1582,1406.098805,3669.204396,7822.833207,7125.088051,18526.53126
2018-07-19,20652.01027,9162.985116,11661.2759,11455.93644,4368.613917,5314.360757,3974.306557,3472.508568,10002.22119,3169.517164,2451.876865,1433.138981,3907.369824,9591.380802,6946.570991,20501.70594
2018-07-20,22592.7061,10272.08635,14540.65216,13540.24848,5599.371373,5598.135946,4277.950066,3698.389181,11528.95171,3448.360572,2803.482877,1603.701607,4356.659497,9094.36655,9532.985192,21597.39538
2018-07-21,24714.82461,13756.35361,15735.53204,13117.57122,4020.542946,6694.03038,5015.813495,3912.81925,12668.02323,3937.886149,3099.95436,1472.659774,4316.099524,12193.47364,10584.36217,23729.24853
